id,ad_id,name,category,impressions,clicks,click_rate,,,,,name_id,name,,category_id,category
9577,725918,LA Metro Constuction,Television,638,25,0.039184953,,,,,,,,,
723051,461645,Ebro Foods,Sports,523,17,0.03250478,,,,,,,,,
492294,720014,American Express,Auto,217,17,0.078341014,,,,,,,,,
600451,219183,illycaffè,University,337,32,0.09495549,,,,,,,,,
277034,358595,Wendy's Restuarant,Dealership,776,47,0.06056701,,,,,,,,,
210768,765797,Wendy's Restuarant,Dealership,873,45,0.051546392,,,,,,,,,
944219,113760,MSNBC,Stores,514,0,0,,,,,,,,,
826297,572676,Hewlett-Packard Company,Sports,758,15,0.019788918,,,,,,,,,
739887,570808,Online Marketing Group - Ad,Sports,284,43,0.151408451,,,,,,,,,
903018,594310,HBO_,Auto,291,7,0.024054983,,,,,,,,,
263377,312576,Wendy's Restuarant,Television,359,46,0.128133705,,,,,,,,,
177537,837965,HBO_,Media,805,44,0.054658385,,,,,,,,,
250006,887509,HBO_,Online,939,36,0.038338658,,,,,,,,,
718037,744883,Wendy's Restuarant,University,948,8,0.008438819,,,,,,,,,
589397,928676,Heaven Hill Distilleries,Dealership,904,20,0.022123894,,,,,,,,,
287439,192788,Hewlett-Packard Company,Sports,801,20,0.024968789,,,,,,,,,
610907,541919,Heaven Hill Distilleries,Stores,292,31,0.106164384,,,,,,,,,
84333,899588,American Express,Dealership,278,25,0.089928058,,,,,,,,,
298396,453220,American Express,Online,621,39,0.062801932,,,,,,,,,
427550,810832,HBO_,Sports,184,6,0.032608696,,,,,,,,,
370620,796619,Online Marketing Group - Ad,University,28,28,1,,,,,,,,,
381113,144420,Wendy's Restuarant,Television,14,23,1.642857143,,,,,,,,,
905705,507981,illycaffè,Children,477,21,0.044025157,,,,,,,,,
637814,674189,HBO_,Media,866,4,0.004618938,,,,,,,,,
349603,668667,American Express,Television,907,38,0.041896362,,,,,,,,,
80277,199792,Ebro Foods,Sports,485,24,0.049484536,,,,,,,,,
807439,311980,LA Metro Constuction,Sports,211,0,0,,,,,,,,,
992221,835160,Wendy's Restuarant,Online,97,17,0.175257732,,,,,,,,,
573394,479159,HBO_,University,505,41,0.081188119,,,,,,,,,
101228,81623,Ebro Foods,University,64,35,0.546875,,,,,,,,,
654084,598096,Heaven Hill Distilleries,Television,670,32,0.047761194,,,,,,,,,
527178,816309,Wendy's Restuarant,Stores,446,38,0.085201794,,,,,,,,,
792100,719196,Ebro Foods,Children,615,2,0.003252033,,,,,,,,,
373332,573129,Hewlett-Packard Company,Online,354,10,0.028248588,,,,,,,,,
595226,548702,HBO_,Books,546,18,0.032967033,,,,,,,,,
744043,254741,Ebro Foods,University,121,18,0.148760331,,,,,,,,,
337359,857157,American Express,Television,73,40,0.547945205,,,,,,,,,
154179,363998,Ebro Foods,Sports,440,47,0.106818182,,,,,,,,,
23079,234292,MSNBC,Books,575,4,0.006956522,,,,,,,,,
923061,165870,LA Metro Constuction,Children,569,2,0.003514938,,,,,,,,,
250484,786087,American Express,Auto,671,42,0.062593145,,,,,,,,,
899168,751464,Ebro Foods,Auto,728,32,0.043956044,,,,,,,,,
600807,298331,Wendy's Restuarant,Media,835,49,0.058682635,,,,,,,,,
223022,741272,Hewlett-Packard Company,Media,189,45,0.238095238,,,,,,,,,
308327,692835,Online Marketing Group - Ad,Online,609,0,0,,,,,,,,,
958269,983123,MSNBC,University,776,17,0.021907216,,,,,,,,,
447157,264247,MSNBC,University,494,14,0.028340081,,,,,,,,,
809799,521800,HBO_,Online,33,18,0.545454545,,,,,,,,,
785298,916870,Online Marketing Group - Ad,Sports,894,8,0.008948546,,,,,,,,,
602048,785022,Ebro Foods,Dealership,15,49,3.266666667,,,,,,,,,
814444,42275,Wendy's Restuarant,Television,976,26,0.026639344,,,,,,,,,
863032,840017,Wendy's Restuarant,Online,756,7,0.009259259,,,,,,,,,
237054,224609,Hewlett-Packard Company,Stores,782,25,0.031969309,,,,,,,,,
393807,73699,Heaven Hill Distilleries,University,136,2,0.014705882,,,,,,,,,
921162,653901,Ebro Foods,University,850,12,0.014117647,,,,,,,,,
629436,736370,HBO_,Auto,581,17,0.029259897,,,,,,,,,
448024,407406,Ebro Foods,University,120,41,0.341666667,,,,,,,,,
331130,41426,American Express,Media,937,29,0.03094984,,,,,,,,,
451333,399019,American Express,Dealership,223,23,0.103139013,,,,,,,,,
758822,414143,Heaven Hill Distilleries,Television,975,15,0.015384615,,,,,,,,,
113453,2581,American Express,Television,724,34,0.046961326,,,,,,,,,
15907,478566,Ebro Foods,University,889,37,0.041619798,,,,,,,,,
835788,641355,Ebro Foods,Media,476,42,0.088235294,,,,,,,,,
407368,643689,Ebro Foods,University,148,42,0.283783784,,,,,,,,,
672514,185087,Wendy's Restuarant,Television,435,43,0.098850575,,,,,,,,,
418729,608468,illycaffè,Stores,615,25,0.040650407,,,,,,,,,
990219,257261,Ebro Foods,Books,12,17,1.416666667,,,,,,,,,
762189,911463,HBO_,Stores,3,20,6.666666667,,,,,,,,,
330432,962324,American Express,Media,95,36,0.378947368,,,,,,,,,
589915,882199,MSNBC,Dealership,596,17,0.02852349,,,,,,,,,
992529,768779,LA Metro Constuction,Television,245,8,0.032653061,,,,,,,,,
448731,562635,MSNBC,Television,347,17,0.048991354,,,,,,,,,
392496,356514,illycaffè,Children,560,2,0.003571429,,,,,,,,,
783213,193468,Ebro Foods,Stores,682,47,0.068914956,,,,,,,,,
536422,201509,American Express,Children,343,32,0.093294461,,,,,,,,,
809884,737770,Heaven Hill Distilleries,Sports,983,9,0.009155646,,,,,,,,,
353035,841942,American Express,Books,44,9,0.204545455,,,,,,,,,
820923,26364,Heaven Hill Distilleries,Online,43,7,0.162790698,,,,,,,,,
509763,841306,Hewlett-Packard Company,Children,854,19,0.022248244,,,,,,,,,
996574,407824,MSNBC,University,266,13,0.04887218,,,,,,,,,
84056,934365,Ebro Foods,Stores,825,1,0.001212121,,,,,,,,,
333994,859238,Ebro Foods,University,735,22,0.029931973,,,,,,,,,
949399,117706,American Express,Television,777,35,0.045045045,,,,,,,,,
957282,369326,American Express,Children,204,21,0.102941176,,,,,,,,,
872609,939245,Heaven Hill Distilleries,University,938,47,0.05010661,,,,,,,,,
280929,136959,American Express,Online,699,3,0.004291845,,,,,,,,,
943949,145727,HBO_,Television,973,20,0.020554985,,,,,,,,,
68376,408338,American Express,Sports,610,16,0.026229508,,,,,,,,,
283628,65321,Online Marketing Group - Ad,Auto,6,31,5.166666667,,,,,,,,,
198686,574928,LA Metro Constuction,Auto,126,16,0.126984127,,,,,,,,,
841341,141259,American Express,Dealership,897,7,0.00780379,,,,,,,,,
484453,685221,LA Metro Constuction,University,162,20,0.12345679,,,,,,,,,
527083,100549,Online Marketing Group - Ad,Media,294,29,0.098639456,,,,,,,,,
962198,379388,Wendy's Restuarant,Children,667,30,0.044977511,,,,,,,,,
271807,427888,Ebro Foods,Auto,472,7,0.014830508,,,,,,,,,
814830,701372,Wendy's Restuarant,Television,839,8,0.009535161,,,,,,,,,
910554,169771,Online Marketing Group - Ad,University,880,37,0.042045455,,,,,,,,,
929562,61649,Online Marketing Group - Ad,University,962,49,0.050935551,,,,,,,,,
530048,167653,HBO_,Dealership,106,27,0.254716981,,,,,,,,,
474959,604452,illycaffè,Auto,883,50,0.056625142,,,,,,,,,
176123,225378,MSNBC,Sports,452,28,0.061946903,,,,,,,,,
743108,269644,LA Metro Constuction,Children,460,40,0.086956522,,,,,,,,,
907423,353612,Wendy's Restuarant,Books,512,7,0.013671875,,,,,,,,,
235580,959712,Online Marketing Group - Ad,Dealership,551,20,0.036297641,,,,,,,,,
426178,829065,Heaven Hill Distilleries,Children,653,37,0.056661562,,,,,,,,,
895513,364974,American Express,Sports,641,47,0.073322933,,,,,,,,,
964073,171312,LA Metro Constuction,Online,724,5,0.006906077,,,,,,,,,
150500,524463,LA Metro Constuction,Children,935,44,0.047058824,,,,,,,,,
46363,449831,MSNBC,Media,472,9,0.019067797,,,,,,,,,
545811,225715,American Express,Stores,78,44,0.564102564,,,,,,,,,
1851,631725,Ebro Foods,Auto,907,1,0.001102536,,,,,,,,,
107932,28716,Heaven Hill Distilleries,Books,598,22,0.036789298,,,,,,,,,
721829,625050,MSNBC,Television,341,29,0.085043988,,,,,,,,,
256126,751807,Heaven Hill Distilleries,Dealership,373,48,0.128686327,,,,,,,,,
488713,432695,MSNBC,Television,74,14,0.189189189,,,,,,,,,
644111,977710,HBO_,Online,973,5,0.005138746,,,,,,,,,
90924,529975,American Express,Books,908,23,0.025330396,,,,,,,,,
167455,406953,American Express,Children,531,36,0.06779661,,,,,,,,,
299225,983631,Wendy's Restuarant,Media,899,26,0.028921023,,,,,,,,,
961502,656737,Online Marketing Group - Ad,Media,112,26,0.232142857,,,,,,,,,
403721,651301,illycaffè,Media,617,8,0.012965964,,,,,,,,,
598417,315191,Wendy's Restuarant,Online,510,5,0.009803922,,,,,,,,,
210463,626586,Heaven Hill Distilleries,Children,287,5,0.017421603,,,,,,,,,
292357,158526,Online Marketing Group - Ad,Books,553,46,0.08318264,,,,,,,,,
463967,568989,illycaffè,Dealership,488,2,0.004098361,,,,,,,,,
319878,593123,Wendy's Restuarant,Auto,745,39,0.052348993,,,,,,,,,
697804,649423,Online Marketing Group - Ad,Books,804,49,0.060945274,,,,,,,,,
470405,154109,LA Metro Constuction,University,219,19,0.086757991,,,,,,,,,
172389,945751,Online Marketing Group - Ad,Books,802,29,0.036159601,,,,,,,,,
710222,464383,Wendy's Restuarant,Auto,513,45,0.087719298,,,,,,,,,
743238,814223,Heaven Hill Distilleries,University,447,27,0.060402685,,,,,,,,,
56992,107738,Online Marketing Group - Ad,Books,939,14,0.014909478,,,,,,,,,
289059,480206,Ebro Foods,Children,606,15,0.024752475,,,,,,,,,
784450,624141,MSNBC,Children,487,10,0.020533881,,,,,,,,,
311766,874017,Ebro Foods,Books,250,23,0.092,,,,,,,,,
574639,209438,HBO_,Online,267,34,0.127340824,,,,,,,,,
656682,905407,Heaven Hill Distilleries,Dealership,431,8,0.018561485,,,,,,,,,
11911,44552,Heaven Hill Distilleries,Children,789,17,0.021546261,,,,,,,,,
42103,442265,MSNBC,Television,910,38,0.041758242,,,,,,,,,
258407,624079,MSNBC,Auto,999,17,0.017017017,,,,,,,,,
701700,231562,Heaven Hill Distilleries,Children,575,39,0.067826087,,,,,,,,,
545421,658152,Heaven Hill Distilleries,Books,363,13,0.035812672,,,,,,,,,
420604,278074,LA Metro Constuction,Sports,448,36,0.080357143,,,,,,,,,
224446,840458,Online Marketing Group - Ad,Online,226,47,0.207964602,,,,,,,,,
806378,165215,Wendy's Restuarant,University,141,23,0.163120567,,,,,,,,,
441381,573347,Ebro Foods,Stores,66,32,0.484848485,,,,,,,,,
658152,126150,Heaven Hill Distilleries,Online,760,13,0.017105263,,,,,,,,,
747135,743390,American Express,Books,832,33,0.039663462,,,,,,,,,
920059,248336,Heaven Hill Distilleries,Children,318,18,0.056603774,,,,,,,,,
147027,694017,Heaven Hill Distilleries,Media,502,8,0.015936255,,,,,,,,,
897155,82398,Hewlett-Packard Company,Children,483,27,0.055900621,,,,,,,,,
199535,15897,LA Metro Constuction,Sports,732,25,0.034153005,,,,,,,,,
76886,277926,Online Marketing Group - Ad,Sports,308,49,0.159090909,,,,,,,,,
616705,819732,MSNBC,Television,133,7,0.052631579,,,,,,,,,
226369,229526,HBO_,Dealership,79,23,0.291139241,,,,,,,,,
936841,345775,Wendy's Restuarant,Auto,231,15,0.064935065,,,,,,,,,
552111,94659,American Express,Dealership,799,42,0.052565707,,,,,,,,,
498944,749961,illycaffè,University,515,6,0.011650485,,,,,,,,,
727630,92913,MSNBC,Television,437,30,0.068649886,,,,,,,,,
363380,24424,HBO_,Children,296,12,0.040540541,,,,,,,,,
506354,286026,illycaffè,University,526,20,0.038022814,,,,,,,,,
395459,978661,Online Marketing Group - Ad,Stores,346,46,0.132947977,,,,,,,,,
299796,270725,Ebro Foods,University,816,14,0.017156863,,,,,,,,,
237512,278017,Heaven Hill Distilleries,Auto,123,21,0.170731707,,,,,,,,,
552321,753248,Wendy's Restuarant,Auto,744,28,0.037634409,,,,,,,,,
96984,178456,illycaffè,Children,397,11,0.027707809,,,,,,,,,
874277,132896,HBO_,Television,688,19,0.027616279,,,,,,,,,
854640,874097,Ebro Foods,Children,77,37,0.480519481,,,,,,,,,
188784,457691,HBO_,Books,235,30,0.127659574,,,,,,,,,
669738,188447,HBO_,Sports,78,49,0.628205128,,,,,,,,,
774478,58245,LA Metro Constuction,Books,273,15,0.054945055,,,,,,,,,
339872,821698,Heaven Hill Distilleries,Online,166,24,0.144578313,,,,,,,,,
263631,816542,Hewlett-Packard Company,Sports,550,34,0.061818182,,,,,,,,,
888261,791134,Heaven Hill Distilleries,Television,701,25,0.035663338,,,,,,,,,
808777,429943,illycaffè,Television,671,25,0.037257824,,,,,,,,,
173334,361554,Wendy's Restuarant,Books,834,19,0.022781775,,,,,,,,,
194030,424750,American Express,Dealership,923,21,0.022751896,,,,,,,,,
966287,506489,illycaffè,Children,902,14,0.015521064,,,,,,,,,
202757,607023,American Express,Stores,781,13,0.016645327,,,,,,,,,
897673,189672,Wendy's Restuarant,Auto,895,26,0.029050279,,,,,,,,,
704278,868618,Hewlett-Packard Company,Stores,714,3,0.004201681,,,,,,,,,
830627,618493,American Express,Online,259,29,0.111969112,,,,,,,,,
504319,398230,Wendy's Restuarant,Auto,873,34,0.038946163,,,,,,,,,
174087,886177,LA Metro Constuction,Dealership,670,42,0.062686567,,,,,,,,,
903848,478567,LA Metro Constuction,Sports,183,32,0.174863388,,,,,,,,,
499461,214345,Hewlett-Packard Company,Dealership,929,15,0.016146394,,,,,,,,,
46558,944314,Online Marketing Group - Ad,Online,551,17,0.030852995,,,,,,,,,
170031,672512,Hewlett-Packard Company,Online,539,29,0.05380334,,,,,,,,,
954383,894577,HBO_,University,840,42,0.05,,,,,,,,,
421831,931430,Heaven Hill Distilleries,Children,111,23,0.207207207,,,,,,,,,
694078,859155,MSNBC,Dealership,784,50,0.06377551,,,,,,,,,
708486,777731,Hewlett-Packard Company,Television,387,35,0.090439276,,,,,,,,,
54040,347480,illycaffè,Books,768,3,0.00390625,,,,,,,,,
234796,703023,American Express,Children,226,6,0.026548673,,,,,,,,,
224036,949629,American Express,Online,329,48,0.145896657,,,,,,,,,
770552,810611,HBO_,Online,652,10,0.015337423,,,,,,,,,
27511,951966,Ebro Foods,Television,314,15,0.047770701,,,,,,,,,
207179,272729,HBO_,Auto,600,0,0,,,,,,,,,
622129,204704,American Express,University,87,6,0.068965517,,,,,,,,,
413393,691052,HBO_,Sports,168,7,0.041666667,,,,,,,,,
149285,459128,Online Marketing Group - Ad,Children,306,15,0.049019608,,,,,,,,,
177310,76345,Ebro Foods,Media,144,29,0.201388889,,,,,,,,,
937832,53027,Ebro Foods,Sports,464,19,0.040948276,,,,,,,,,
658497,341782,Hewlett-Packard Company,University,509,22,0.043222004,,,,,,,,,
630650,829035,Ebro Foods,Stores,75,10,0.133333333,,,,,,,,,
991678,901114,Ebro Foods,Television,813,10,0.012300123,,,,,,,,,
476882,434045,Wendy's Restuarant,Dealership,624,38,0.060897436,,,,,,,,,
9181,350108,illycaffè,Stores,645,26,0.040310078,,,,,,,,,
978299,43857,HBO_,Sports,268,18,0.067164179,,,,,,,,,
366253,118372,MSNBC,Sports,950,45,0.047368421,,,,,,,,,
354442,163906,MSNBC,Media,887,48,0.054114994,,,,,,,,,
937361,597365,Heaven Hill Distilleries,Stores,717,22,0.030683403,,,,,,,,,
969866,893595,Ebro Foods,Books,789,40,0.050697085,,,,,,,,,
64556,791353,Ebro Foods,Children,4,37,9.25,,,,,,,,,
67881,399146,MSNBC,Sports,265,25,0.094339623,,,,,,,,,
915230,187350,LA Metro Constuction,Online,32,9,0.28125,,,,,,,,,
505540,617918,MSNBC,Online,778,2,0.002570694,,,,,,,,,
384342,694680,American Express,Children,724,28,0.038674033,,,,,,,,,
791269,190521,illycaffè,University,979,3,0.003064351,,,,,,,,,
673019,967831,Wendy's Restuarant,Television,363,1,0.002754821,,,,,,,,,
786647,162274,LA Metro Constuction,Dealership,193,11,0.056994819,,,,,,,,,
806582,791616,Heaven Hill Distilleries,Dealership,201,50,0.248756219,,,,,,,,,
78932,832520,Ebro Foods,Stores,887,3,0.003382187,,,,,,,,,
195048,517410,Ebro Foods,Books,635,21,0.033070866,,,,,,,,,
299737,704552,MSNBC,Television,243,38,0.156378601,,,,,,,,,
322811,581914,illycaffè,Books,866,14,0.016166282,,,,,,,,,
582645,581894,HBO_,University,844,39,0.046208531,,,,,,,,,
490464,895790,illycaffè,Sports,529,44,0.083175803,,,,,,,,,
874531,290352,Ebro Foods,Media,702,0,0,,,,,,,,,
897319,444378,American Express,Books,753,22,0.029216467,,,,,,,,,
317992,813545,LA Metro Constuction,Television,204,9,0.044117647,,,,,,,,,
127779,173054,HBO_,Television,502,18,0.035856574,,,,,,,,,
510533,436360,Wendy's Restuarant,Television,559,36,0.064400716,,,,,,,,,
685309,31337,HBO_,Stores,818,29,0.035452323,,,,,,,,,
230654,707407,American Express,Media,394,27,0.068527919,,,,,,,,,
214538,704647,LA Metro Constuction,Children,468,3,0.006410256,,,,,,,,,
287176,517669,Hewlett-Packard Company,Children,705,42,0.059574468,,,,,,,,,
644965,920173,American Express,Sports,511,20,0.039138943,,,,,,,,,
40705,378501,Online Marketing Group - Ad,Children,703,43,0.06116643,,,,,,,,,
833955,323074,illycaffè,University,942,27,0.02866242,,,,,,,,,
307321,764775,Online Marketing Group - Ad,Books,176,36,0.204545455,,,,,,,,,
383533,200680,HBO_,Books,207,29,0.140096618,,,,,,,,,
696511,314829,Ebro Foods,Media,107,9,0.08411215,,,,,,,,,
119638,980528,Hewlett-Packard Company,Sports,83,45,0.542168675,,,,,,,,,
854471,732916,American Express,Television,395,45,0.113924051,,,,,,,,,
439633,867348,Online Marketing Group - Ad,Media,117,44,0.376068376,,,,,,,,,
487200,637121,illycaffè,Books,446,50,0.112107623,,,,,,,,,
964424,801329,Wendy's Restuarant,Online,309,5,0.01618123,,,,,,,,,
386142,937831,Online Marketing Group - Ad,Online,445,4,0.008988764,,,,,,,,,
801893,178060,LA Metro Constuction,Auto,363,5,0.013774105,,,,,,,,,
115840,125130,Hewlett-Packard Company,Media,998,8,0.008016032,,,,,,,,,
388108,718755,LA Metro Constuction,Online,596,23,0.038590604,,,,,,,,,
385548,91135,illycaffè,Media,805,46,0.057142857,,,,,,,,,
865039,128669,Wendy's Restuarant,Children,439,50,0.113895216,,,,,,,,,
819231,599061,Heaven Hill Distilleries,Auto,742,13,0.017520216,,,,,,,,,
140231,104599,MSNBC,University,767,14,0.018252934,,,,,,,,,
313578,927806,illycaffè,Books,63,16,0.253968254,,,,,,,,,
29289,278162,American Express,University,327,44,0.134556575,,,,,,,,,
50086,255654,Hewlett-Packard Company,Television,267,26,0.097378277,,,,,,,,,
231754,49849,Hewlett-Packard Company,Media,190,19,0.1,,,,,,,,,
121662,965275,Online Marketing Group - Ad,Online,97,6,0.06185567,,,,,,,,,
549198,746817,Heaven Hill Distilleries,Sports,146,3,0.020547945,,,,,,,,,
112286,277865,HBO_,Stores,787,28,0.035578145,,,,,,,,,
367676,343863,Heaven Hill Distilleries,Books,829,35,0.042219542,,,,,,,,,
19085,54858,Online Marketing Group - Ad,Books,687,35,0.050946143,,,,,,,,,
357817,247365,Hewlett-Packard Company,Media,429,6,0.013986014,,,,,,,,,
105317,337486,Ebro Foods,University,653,27,0.041347626,,,,,,,,,
471578,947485,Wendy's Restuarant,Children,708,45,0.063559322,,,,,,,,,
294511,147063,Wendy's Restuarant,University,639,39,0.061032864,,,,,,,,,
152079,460430,Ebro Foods,Children,679,9,0.013254786,,,,,,,,,
208695,742388,HBO_,Online,487,5,0.01026694,,,,,,,,,
814809,224990,Online Marketing Group - Ad,Television,84,6,0.071428571,,,,,,,,,
270710,674266,Hewlett-Packard Company,Auto,385,32,0.083116883,,,,,,,,,
136529,95424,Wendy's Restuarant,Auto,32,24,0.75,,,,,,,,,
93647,487474,MSNBC,Sports,655,13,0.019847328,,,,,,,,,
667830,613248,Ebro Foods,Sports,572,24,0.041958042,,,,,,,,,
921609,469885,Online Marketing Group - Ad,Children,240,32,0.133333333,,,,,,,,,
679393,891164,LA Metro Constuction,University,915,49,0.053551913,,,,,,,,,
808649,606661,Wendy's Restuarant,Media,735,21,0.028571429,,,,,,,,,
936135,227213,HBO_,Children,493,5,0.010141988,,,,,,,,,
284543,762330,Ebro Foods,Stores,744,39,0.052419355,,,,,,,,,
574208,373193,Wendy's Restuarant,University,110,18,0.163636364,,,,,,,,,
500827,123038,Online Marketing Group - Ad,Children,165,15,0.090909091,,,,,,,,,
478275,136574,LA Metro Constuction,Stores,357,21,0.058823529,,,,,,,,,
87242,979183,Hewlett-Packard Company,Online,660,18,0.027272727,,,,,,,,,
330596,487121,Ebro Foods,Media,601,11,0.018302829,,,,,,,,,
909039,465362,Heaven Hill Distilleries,Sports,606,19,0.031353135,,,,,,,,,
166862,737348,Hewlett-Packard Company,Sports,449,9,0.020044543,,,,,,,,,
312048,50991,Hewlett-Packard Company,University,719,43,0.059805285,,,,,,,,,
112125,611374,American Express,Dealership,506,12,0.023715415,,,,,,,,,
351267,963651,MSNBC,Media,929,13,0.013993541,,,,,,,,,
616628,951439,HBO_,Books,97,46,0.474226804,,,,,,,,,
356512,697015,American Express,Books,458,43,0.093886463,,,,,,,,,
735264,129867,Wendy's Restuarant,Children,169,22,0.130177515,,,,,,,,,
656346,231627,LA Metro Constuction,Online,464,3,0.006465517,,,,,,,,,
287734,188857,MSNBC,Children,5,7,1.4,,,,,,,,,
366808,4240,Online Marketing Group - Ad,Dealership,760,45,0.059210526,,,,,,,,,
117397,140868,Hewlett-Packard Company,Books,965,4,0.004145078,,,,,,,,,
499051,374592,American Express,Children,916,36,0.03930131,,,,,,,,,
267326,862515,American Express,Books,533,19,0.03564728,,,,,,,,,
557334,819918,MSNBC,Stores,949,41,0.043203372,,,,,,,,,
757114,723277,Online Marketing Group - Ad,Auto,354,3,0.008474576,,,,,,,,,
965423,299244,Hewlett-Packard Company,Online,38,13,0.342105263,,,,,,,,,
82702,190753,Online Marketing Group - Ad,Sports,421,37,0.087885986,,,,,,,,,
956946,420164,LA Metro Constuction,Children,409,47,0.114914425,,,,,,,,,
674994,930897,Heaven Hill Distilleries,University,578,44,0.076124567,,,,,,,,,
680111,142891,Ebro Foods,Sports,363,12,0.033057851,,,,,,,,,
106764,838725,LA Metro Constuction,Dealership,120,7,0.058333333,,,,,,,,,
25448,180016,illycaffè,Children,717,13,0.018131102,,,,,,,,,
432266,907306,Heaven Hill Distilleries,Television,414,22,0.053140097,,,,,,,,,
840006,917472,Ebro Foods,Children,622,8,0.012861736,,,,,,,,,
24904,769697,LA Metro Constuction,Online,124,42,0.338709677,,,,,,,,,
6055,761630,Ebro Foods,Children,679,8,0.011782032,,,,,,,,,
994185,747183,Ebro Foods,Stores,638,5,0.007836991,,,,,,,,,
384222,341965,MSNBC,Online,887,42,0.04735062,,,,,,,,,
412479,361054,Ebro Foods,Television,290,1,0.003448276,,,,,,,,,
173324,57574,Ebro Foods,Auto,553,15,0.027124774,,,,,,,,,
63980,14876,LA Metro Constuction,Television,191,39,0.204188482,,,,,,,,,
760967,550025,American Express,Online,930,18,0.019354839,,,,,,,,,
603058,508584,Ebro Foods,Auto,463,0,0,,,,,,,,,
354216,121725,LA Metro Constuction,Dealership,184,47,0.255434783,,,,,,,,,
973069,860864,HBO_,Television,46,30,0.652173913,,,,,,,,,
434694,485266,Heaven Hill Distilleries,Children,100,50,0.5,,,,,,,,,
556949,977748,LA Metro Constuction,Media,309,24,0.077669903,,,,,,,,,
736493,729995,American Express,University,49,11,0.224489796,,,,,,,,,
361658,775424,LA Metro Constuction,Media,347,13,0.037463977,,,,,,,,,
424607,218656,Ebro Foods,University,859,48,0.055878929,,,,,,,,,
34588,478477,Wendy's Restuarant,Television,882,19,0.02154195,,,,,,,,,
253528,447190,illycaffè,Dealership,0,31,#DIV/0!,,,,,,,,,
841485,776311,LA Metro Constuction,Media,391,11,0.028132992,,,,,,,,,
35782,220438,LA Metro Constuction,Online,95,40,0.421052632,,,,,,,,,
767954,548581,MSNBC,Stores,817,13,0.015911873,,,,,,,,,
51079,918976,Ebro Foods,Auto,189,29,0.153439153,,,,,,,,,
652232,878234,American Express,Children,651,16,0.024577573,,,,,,,,,
270446,679312,Heaven Hill Distilleries,Media,714,16,0.022408964,,,,,,,,,
226551,262377,illycaffè,Dealership,752,0,0,,,,,,,,,
590045,364361,Heaven Hill Distilleries,Television,192,29,0.151041667,,,,,,,,,
262846,214425,Heaven Hill Distilleries,Sports,965,50,0.051813472,,,,,,,,,
32407,531151,Wendy's Restuarant,Auto,62,5,0.080645161,,,,,,,,,
388588,204891,Online Marketing Group - Ad,Children,858,49,0.057109557,,,,,,,,,
336587,140785,Heaven Hill Distilleries,Auto,604,39,0.064569536,,,,,,,,,
343076,924470,Wendy's Restuarant,Books,527,3,0.0056926,,,,,,,,,
599668,598687,Online Marketing Group - Ad,Television,192,40,0.208333333,,,,,,,,,
631473,602328,illycaffè,Media,349,17,0.048710602,,,,,,,,,
675746,300308,Online Marketing Group - Ad,Auto,922,48,0.052060738,,,,,,,,,
466403,563421,LA Metro Constuction,Dealership,176,50,0.284090909,,,,,,,,,
709592,139712,Online Marketing Group - Ad,Television,799,50,0.062578223,,,,,,,,,
397718,169737,illycaffè,Auto,413,17,0.041162228,,,,,,,,,
562920,563966,Heaven Hill Distilleries,Media,373,29,0.077747989,,,,,,,,,
285307,724177,Hewlett-Packard Company,University,169,32,0.189349112,,,,,,,,,
985652,945496,HBO_,Books,158,24,0.151898734,,,,,,,,,
452567,638098,Hewlett-Packard Company,Children,168,5,0.029761905,,,,,,,,,
872176,74298,Ebro Foods,University,821,2,0.002436054,,,,,,,,,
459358,146642,American Express,Dealership,454,29,0.063876652,,,,,,,,,
420575,806360,Hewlett-Packard Company,Stores,281,29,0.103202847,,,,,,,,,
262064,799730,HBO_,Television,511,43,0.084148728,,,,,,,,,
116196,929840,LA Metro Constuction,Books,842,17,0.020190024,,,,,,,,,
622091,352887,HBO_,Online,140,33,0.235714286,,,,,,,,,
762639,849251,MSNBC,Auto,636,30,0.047169811,,,,,,,,,
607441,26283,Hewlett-Packard Company,Online,707,49,0.069306931,,,,,,,,,
38131,153272,MSNBC,Books,554,44,0.079422383,,,,,,,,,
281410,699354,Online Marketing Group - Ad,Dealership,334,38,0.113772455,,,,,,,,,
314301,965560,LA Metro Constuction,Sports,197,23,0.116751269,,,,,,,,,
855488,651392,MSNBC,Stores,457,19,0.041575492,,,,,,,,,
951829,513129,LA Metro Constuction,Media,700,23,0.032857143,,,,,,,,,
350931,495090,Wendy's Restuarant,Dealership,996,28,0.02811245,,,,,,,,,
849852,78637,American Express,Media,393,10,0.025445293,,,,,,,,,
242632,974083,LA Metro Constuction,Media,128,0,0,,,,,,,,,
679156,988694,Wendy's Restuarant,Children,474,39,0.082278481,,,,,,,,,
759193,923719,Wendy's Restuarant,Television,255,40,0.156862745,,,,,,,,,
810884,470934,Ebro Foods,Auto,193,10,0.051813472,,,,,,,,,
788250,243233,Online Marketing Group - Ad,Dealership,542,45,0.08302583,,,,,,,,,
911544,403882,Hewlett-Packard Company,Books,868,18,0.020737327,,,,,,,,,
822633,847951,Heaven Hill Distilleries,Books,568,10,0.017605634,,,,,,,,,
705599,327151,HBO_,Television,74,23,0.310810811,,,,,,,,,
719196,156992,Wendy's Restuarant,Auto,494,32,0.064777328,,,,,,,,,
355597,387333,Ebro Foods,Media,976,33,0.033811475,,,,,,,,,
